,enter_time,leave_time
flow_6306_0,911.0,nan
flow_937_0,928.0,nan
flow_938_0,934.0,986.0
flow_6308_0,935.0,987.0
flow_940_0,946.0,nan
flow_6309_0,947.0,nan
flow_942_0,958.0,nan
flow_6310_0,961.0,1014.0
flow_947_0,986.0,nan
flow_6312_0,987.0,nan
flow_950_0,1001.0,nan
flow_952_0,1011.0,nan
flow_6314_0,1015.0,nan
flow_953_0,1016.0,1068.0
flow_954_0,1021.0,nan
flow_6315_0,1029.0,nan
flow_6316_0,1043.0,nan
flow_6317_0,1057.0,1109.0
flow_963_0,1066.0,nan
flow_965_0,1076.0,nan
flow_966_0,1081.0,1134.0
flow_6320_0,1099.0,1151.0
flow_970_0,1102.0,1154.0
flow_6321_0,1113.0,nan
flow_976_0,1131.0,1184.0
flow_977_0,1136.0,nan
flow_979_0,1146.0,nan
flow_6324_0,1155.0,1207.0
flow_6325_0,1169.0,1221.0
flow_984_0,1172.0,1224.0
flow_6326_0,1183.0,nan
flow_989_0,1196.0,1248.0
flow_990_0,1201.0,nan
flow_6328_0,1211.0,nan
flow_6329_0,1225.0,nan
flow_1001_0,1256.0,nan
flow_6332_0,1259.0,1311.0
flow_1004_0,1271.0,nan
flow_6333_0,1280.0,1332.0
flow_1009_0,1304.0,1356.0
flow_1017_0,1360.0,nan
flow_6337_0,1364.0,1416.0
flow_6338_0,1385.0,1437.0
flow_1024_0,1409.0,nan
flow_6341_0,1448.0,1500.0
flow_1031_0,1458.0,nan
flow_6342_0,1469.0,nan
flow_1034_0,1479.0,nan
flow_1035_0,1486.0,nan
flow_1041_0,1528.0,nan
flow_835_0,1612.0,nan
flow_848_0,1844.0,nan
flow_2245_0,2420.0,nan
flow_2246_0,2423.0,nan
flow_2247_0,2425.0,nan
flow_2248_0,2427.0,nan
flow_2249_0,2430.0,2482.0
flow_2258_0,2441.0,2494.0
flow_2266_0,2479.0,2531.0
flow_2268_0,2482.0,nan
flow_2269_0,2484.0,nan
flow_2272_0,2491.0,nan
flow_2279_0,2504.0,nan
flow_2282_0,2507.0,2559.0
flow_2289_0,2537.0,2590.0
flow_2290_0,2540.0,nan
flow_2292_0,2543.0,2595.0
flow_2295_0,2548.0,2601.0
flow_2297_0,2551.0,2604.0
flow_2299_0,2556.0,nan
flow_2305_0,2594.0,nan
flow_2307_0,2597.0,2649.0
flow_2315_0,2599.0,2652.0
flow_2317_0,2602.0,nan
flow_2319_0,2605.0,2657.0
flow_2321_0,2608.0,nan
flow_2322_0,2611.0,nan
flow_2323_0,2613.0,nan
flow_2327_0,2616.0,2669.0
flow_2328_0,2619.0,2671.0
flow_2332_0,2624.0,2677.0
flow_2335_0,2660.0,nan
flow_2339_0,2665.0,2717.0
flow_2341_0,2672.0,2723.0
flow_2344_0,2679.0,nan
flow_2345_0,2681.0,nan
flow_2349_0,2687.0,2739.0
flow_2351_0,2690.0,2742.0
flow_2353_0,2692.0,2745.0
flow_2356_0,2695.0,nan
flow_2360_0,2730.0,2783.0
flow_2369_0,2741.0,nan
flow_2372_0,2743.0,nan
flow_2374_0,2746.0,2798.0
flow_2378_0,2751.0,nan
flow_2381_0,2757.0,2810.0
flow_2386_0,2795.0,2847.0
flow_2387_0,2798.0,nan
flow_2388_0,2801.0,2853.0
flow_2391_0,2804.0,nan
flow_2393_0,2807.0,nan
flow_2394_0,2809.0,nan
flow_2399_0,2814.0,2866.0
flow_2401_0,2820.0,nan
flow_2402_0,2823.0,nan
flow_2413_0,2854.0,nan
flow_2419_0,2869.0,nan
flow_2424_0,2872.0,2924.0
flow_2429_0,2877.0,2929.0
flow_2436_0,2885.0,nan
flow_2438_0,2887.0,nan
flow_2449_0,2922.0,2975.0
flow_2450_0,2925.0,nan
flow_2452_0,2930.0,nan
flow_2460_0,2936.0,nan
flow_2465_0,2947.0,nan
flow_2466_0,2950.0,nan
flow_2467_0,2952.0,3005.0
flow_2469_0,2979.0,3031.0
flow_2471_0,2982.0,nan
flow_2473_0,2988.0,nan
flow_2475_0,2992.0,3044.0
flow_2477_0,2998.0,3051.0
flow_2479_0,3001.0,nan
flow_2485_0,3030.0,nan
flow_2486_0,3033.0,3085.0
flow_2487_0,3036.0,nan
flow_2488_0,3060.0,nan
flow_2494_0,3063.0,3115.0
flow_2499_0,3071.0,nan
flow_2500_0,3077.0,nan
flow_2503_0,3109.0,nan
flow_2505_0,3112.0,3164.0
flow_2507_0,3117.0,3169.0
flow_2513_0,3163.0,nan
flow_2515_0,3165.0,nan
flow_2516_0,3168.0,nan
flow_2520_0,3170.0,nan
flow_2521_0,3173.0,nan
flow_2528_0,3219.0,3271.0
flow_2530_0,3221.0,3274.0
flow_2531_0,3225.0,nan
flow_2535_0,3229.0,nan
flow_2536_0,3233.0,3285.0
flow_2538_0,3241.0,3293.0
flow_2539_0,3245.0,nan
flow_2541_0,3278.0,nan
flow_2544_0,3281.0,3333.0
flow_2548_0,3284.0,3336.0
flow_2549_0,3286.0,nan
flow_2550_0,3289.0,3341.0
flow_2556_0,3313.0,3365.0
flow_2562_0,3339.0,3391.0
flow_2565_0,3349.0,3401.0
flow_2567_0,3357.0,nan
flow_2569_0,3365.0,nan
flow_2572_0,3402.0,nan
flow_2574_0,3404.0,nan
flow_2577_0,3408.0,3460.0
flow_2578_0,3411.0,nan
flow_2582_0,3418.0,nan
flow_2583_0,3423.0,nan
flow_2587_0,3465.0,nan
flow_2590_0,3467.0,nan
flow_2592_0,3471.0,3523.0
flow_2594_0,3478.0,nan
flow_2600_0,3536.0,3588.0
flow_2602_0,3539.0,nan
flow_2603_0,3541.0,3593.0
flow_2604_0,3544.0,nan
