,enter_time,leave_time
flow_3013_0,764.0,832.0
flow_510_0,769.0,862.0
flow_2419_0,772.0,846.0
flow_2687_0,775.0,828.0
flow_102_0,779.0,813.0
flow_2420_0,781.0,862.0
flow_3016_0,788.0,891.0
flow_2421_0,790.0,864.0
flow_2714_0,791.0,833.0
flow_1888_0,791.0,825.0
flow_1890_0,793.0,828.0
flow_1898_0,796.0,831.0
flow_1899_0,798.0,835.0
flow_2422_0,799.0,900.0
flow_2423_0,808.0,883.0
flow_2424_0,817.0,914.0
flow_3590_0,822.0,872.0
flow_3306_0,825.0,900.0
flow_2425_0,826.0,904.0
flow_4144_0,828.0,898.0
flow_1658_0,830.0,904.0
flow_3308_0,833.0,915.0
flow_2426_0,835.0,908.0
flow_3022_0,836.0,872.0
flow_4137_0,840.0,893.0
flow_3284_0,840.0,876.0
flow_1427_0,842.0,942.0
flow_1654_0,842.0,877.0
flow_2427_0,844.0,942.0
flow_3023_0,845.0,879.0
flow_4140_0,845.0,879.0
flow_3296_0,850.0,886.0
flow_3024_0,852.0,928.0
flow_2428_0,853.0,946.0
flow_113_0,854.0,888.0
flow_114_0,856.0,891.0
flow_3596_0,860.0,928.0
flow_2429_0,862.0,949.0
flow_2430_0,871.0,945.0
flow_3027_0,876.0,932.0
flow_2431_0,880.0,968.0
flow_3309_0,884.0,968.0
flow_3600_0,886.0,972.0
flow_4148_0,888.0,1007.0
flow_2432_0,889.0,972.0
flow_3029_0,892.0,955.0
flow_1900_0,895.0,934.0
flow_1903_0,898.0,932.0
flow_3597_0,898.0,932.0
flow_2433_0,898.0,995.0
flow_3598_0,901.0,935.0
flow_2434_0,901.0,998.0
flow_3031_0,908.0,981.0
flow_526_0,909.0,960.0
flow_2727_0,910.0,944.0
flow_3313_0,912.0,982.0
flow_2075_0,913.0,985.0
flow_2435_0,914.0,1001.0
flow_2436_0,927.0,1033.0
flow_3859_0,929.0,981.0
flow_126_0,937.0,985.0
flow_3035_0,940.0,974.0
flow_2437_0,940.0,1038.0
flow_2135_0,940.0,1101.0
flow_2999_0,951.0,1021.0
flow_2438_0,953.0,1087.0
flow_3317_0,954.0,1033.0
flow_3037_0,956.0,989.0
flow_128_0,963.0,997.0
flow_3038_0,964.0,1020.0
flow_2439_0,966.0,1040.0
flow_3039_0,972.0,1101.0
flow_1659_0,974.0,1008.0
flow_2732_0,977.0,1011.0
flow_3319_0,978.0,1060.0
flow_2440_0,979.0,1092.0
flow_2734_0,979.0,1020.0
flow_992_0,981.0,1015.0
flow_994_0,985.0,1024.0
flow_3041_0,987.0,1025.0
flow_3025_0,988.0,1087.0
flow_2441_0,992.0,1065.0
flow_1916_0,1000.0,1046.0
flow_989_0,1001.0,1046.0
flow_130_0,1003.0,1050.0
flow_3322_0,1003.0,1115.0
flow_2442_0,1005.0,1094.0
flow_133_0,1006.0,1052.0
flow_1440_0,1010.0,1119.0
flow_3866_0,1013.0,1047.0
flow_2741_0,1015.0,1073.0
flow_2742_0,1018.0,1052.0
flow_2443_0,1018.0,1115.0
flow_2744_0,1022.0,1078.0
flow_3606_0,1025.0,1080.0
flow_3609_0,1028.0,1454.0
flow_2444_0,1031.0,1120.0
flow_4159_0,1032.0,1102.0
flow_134_0,1042.0,1105.0
flow_3046_0,1042.0,1076.0
flow_2445_0,1044.0,1122.0
flow_2145_0,1045.0,1130.0
flow_136_0,1048.0,1082.0
flow_1672_0,1054.0,1106.0
flow_2446_0,1057.0,1145.0
flow_3326_0,1058.0,1160.0
flow_1921_0,1067.0,1130.0
flow_2447_0,1070.0,1144.0
flow_141_0,1080.0,1114.0
flow_2448_0,1083.0,1203.0
flow_143_0,1083.0,1118.0
flow_3327_0,1085.0,1155.0
flow_3328_0,1088.0,1164.0
flow_1420_0,1091.0,1126.0
flow_2449_0,1096.0,1170.0
flow_3051_0,1097.0,1131.0
flow_2450_0,1109.0,1219.0
flow_2750_0,1109.0,1174.0
flow_1902_0,1114.0,1203.0
flow_3014_0,1117.0,1207.0
flow_2451_0,1122.0,1207.0
flow_145_0,1123.0,1157.0
flow_152_0,1126.0,1189.0
flow_3054_0,1130.0,1164.0
flow_1006_0,1132.0,1193.0
flow_2452_0,1135.0,1209.0
flow_1922_0,1137.0,1188.0
flow_3010_0,1138.0,1195.0
flow_1925_0,1139.0,1192.0
flow_3613_0,1143.0,1219.0
flow_586_0,1146.0,1252.0
flow_2453_0,1148.0,1252.0
flow_3056_0,1152.0,1194.0
flow_2754_0,1152.0,1186.0
flow_3332_0,1158.0,1228.0
flow_2454_0,1161.0,1256.0
flow_1680_0,1161.0,1256.0
flow_95_0,1164.0,1258.0
flow_1448_0,1168.0,1284.0
flow_2455_0,1174.0,1773.0
flow_3058_0,1174.0,1315.0
flow_1684_0,1175.0,1261.0
flow_1682_0,1182.0,1236.0
flow_3611_0,1185.0,1539.0
flow_2456_0,1187.0,1260.0
flow_3621_0,1193.0,1236.0
flow_1929_0,1196.0,1240.0
flow_2760_0,1198.0,1232.0
flow_2457_0,1200.0,1288.0
flow_3060_0,1200.0,1242.0
flow_1683_0,1202.0,1274.0
flow_2458_0,1203.0,1291.0
flow_1021_0,1205.0,1299.0
flow_1023_0,1207.0,1302.0
flow_1033_0,1210.0,1305.0
flow_2459_0,1213.0,1299.0
flow_1018_0,1217.0,1268.0
flow_3062_0,1218.0,1268.0
flow_3880_0,1220.0,1272.0
flow_1020_0,1222.0,1274.0
flow_2460_0,1225.0,1345.0
flow_3063_0,1229.0,1263.0
flow_3623_0,1235.0,1308.0
flow_2461_0,1237.0,1310.0
flow_163_0,1246.0,1690.0
flow_595_0,1247.0,1281.0
flow_2462_0,1249.0,1375.0
flow_171_0,1250.0,1330.0
flow_3065_0,1251.0,1322.0
flow_2463_0,1261.0,1335.0
flow_4171_0,1261.0,1330.0
flow_1687_0,1270.0,1325.0
flow_2464_0,1273.0,1347.0
flow_3067_0,1273.0,1335.0
flow_1449_0,1280.0,1335.0
flow_594_0,1283.0,1375.0
flow_2465_0,1285.0,1379.0
flow_2466_0,1297.0,1381.0
flow_1689_0,1298.0,1379.0
flow_1690_0,1300.0,1381.0
flow_3343_0,1303.0,1373.0
flow_3070_0,1304.0,1338.0
flow_3042_0,1305.0,1472.0
flow_3625_0,1309.0,1343.0
flow_2467_0,1309.0,1383.0
flow_1932_0,1309.0,1360.0
flow_1937_0,1311.0,1365.0
flow_3891_0,1313.0,1348.0
flow_1938_0,1314.0,1367.0
flow_181_0,1316.0,1767.0
flow_176_0,1316.0,1351.0
flow_3628_0,1320.0,1771.0
flow_2468_0,1321.0,1407.0
flow_3345_0,1329.0,1476.0
flow_3346_0,1332.0,1407.0
flow_2469_0,1333.0,1411.0
flow_1692_0,1334.0,1405.0
flow_2770_0,1341.0,1391.0
flow_2470_0,1345.0,1418.0
flow_3073_0,1346.0,1391.0
flow_3893_0,1346.0,1396.0
flow_2774_0,1350.0,1399.0
flow_1910_0,1352.0,1402.0
flow_623_0,1357.0,1423.0
flow_2471_0,1357.0,1431.0
flow_3348_0,1359.0,1430.0
flow_3074_0,1360.0,1394.0
flow_185_0,1360.0,1394.0
flow_186_0,1362.0,1427.0
flow_3350_0,1362.0,1487.0
flow_2472_0,1369.0,1487.0
flow_1942_0,1372.0,1423.0
flow_1943_0,1376.0,1439.0
flow_2473_0,1381.0,1472.0
flow_1034_0,1388.0,1422.0
flow_3351_0,1390.0,1461.0
flow_4175_0,1391.0,1427.0
flow_2474_0,1393.0,1491.0
flow_1454_0,1395.0,1466.0
flow_2753_0,1404.0,1438.0
flow_2475_0,1405.0,1494.0
flow_187_0,1406.0,1441.0
flow_188_0,1408.0,1455.0
flow_3078_0,1416.0,1455.0
flow_2476_0,1417.0,1496.0
flow_2776_0,1420.0,1454.0
flow_598_0,1423.0,1459.0
flow_2777_0,1423.0,1676.0
flow_1066_0,1424.0,1493.0
flow_1699_0,1425.0,1462.0
flow_2779_0,1425.0,1463.0
flow_3637_0,1426.0,1496.0
flow_1700_0,1428.0,1464.0
flow_2780_0,1428.0,1463.0
flow_2477_0,1429.0,1517.0
flow_3079_0,1430.0,1464.0
flow_1945_0,1436.0,1470.0
flow_1946_0,1438.0,1473.0
flow_2478_0,1441.0,1522.0
flow_3634_0,1451.0,1485.0
flow_2479_0,1453.0,1526.0
flow_3355_0,1454.0,1523.0
flow_2781_0,1454.0,1489.0
flow_1702_0,1456.0,1526.0
flow_3081_0,1458.0,1503.0
flow_2480_0,1465.0,1539.0
flow_3082_0,1472.0,1507.0
flow_2481_0,1477.0,1560.0
flow_1950_0,1483.0,1531.0
flow_3640_0,1486.0,1556.0
flow_2482_0,1489.0,1564.0
flow_2785_0,1499.0,1533.0
flow_2483_0,1501.0,1592.0
flow_2786_0,1502.0,1535.0
flow_2484_0,1511.0,1585.0
flow_203_0,1514.0,1576.0
flow_3639_0,1517.0,1592.0
flow_204_0,1517.0,1551.0
flow_640_0,1519.0,1596.0
flow_208_0,1520.0,1554.0
flow_2485_0,1521.0,1596.0
flow_3086_0,1528.0,1562.0
flow_2486_0,1531.0,1625.0
flow_4186_0,1531.0,1600.0
flow_3907_0,1534.0,1581.0
flow_3360_0,1534.0,1608.0
flow_4191_0,1537.0,1613.0
flow_2487_0,1541.0,1630.0
flow_3087_0,1542.0,1576.0
flow_645_0,1543.0,1583.0
flow_1923_0,1544.0,1578.0
flow_2488_0,1551.0,1632.0
flow_3088_0,1556.0,1590.0
flow_2489_0,1561.0,1671.0
flow_3089_0,1570.0,1656.0
flow_2490_0,1571.0,1686.0
flow_4187_0,1573.0,1607.0
flow_1701_0,1579.0,1656.0
flow_3644_0,1581.0,1616.0
flow_2491_0,1581.0,1690.0
flow_214_0,1589.0,1641.0
flow_2492_0,1591.0,1665.0
flow_3647_0,1594.0,1686.0
flow_2493_0,1601.0,1693.0
flow_3092_0,1604.0,1641.0
flow_1954_0,1607.0,1661.0
flow_2494_0,1611.0,1685.0
flow_2495_0,1621.0,1696.0
flow_2795_0,1623.0,1750.0
flow_1714_0,1626.0,1696.0
flow_4196_0,1631.0,1664.0
flow_2496_0,1631.0,1718.0
flow_3094_0,1632.0,1666.0
flow_218_0,1639.0,1702.0
flow_2497_0,1641.0,1715.0
flow_221_0,1642.0,1676.0
flow_222_0,1645.0,1679.0
flow_223_0,1647.0,1706.0
flow_1102_0,1651.0,1708.0
flow_2498_0,1651.0,1724.0
flow_1712_0,1654.0,1688.0
flow_2499_0,1661.0,1735.0
flow_2500_0,1671.0,1767.0
flow_3371_0,1678.0,1773.0
flow_2501_0,1681.0,1771.0
flow_2194_0,1685.0,1719.0
flow_660_0,1688.0,1734.0
flow_3098_0,1688.0,1734.0
flow_2502_0,1691.0,1773.0
flow_1474_0,1691.0,1737.0
flow_648_0,1694.0,1738.0
flow_2503_0,1701.0,1775.0
flow_652_0,1702.0,1741.0
flow_2504_0,1711.0,1785.0
flow_3100_0,1716.0,1784.0
flow_3372_0,1719.0,nan
flow_2505_0,1721.0,nan
flow_3080_0,1722.0,nan
flow_3927_0,1725.0,nan
flow_4209_0,1727.0,nan
flow_2174_0,1730.0,1800.0
flow_3101_0,1730.0,1764.0
flow_2506_0,1731.0,nan
flow_1091_0,1731.0,1789.0
flow_2803_0,1732.0,1784.0
flow_2804_0,1734.0,1789.0
flow_3364_0,1737.0,1791.0
flow_2507_0,1741.0,nan
flow_1113_0,1743.0,1794.0
flow_3102_0,1744.0,1778.0
flow_230_0,1747.0,1781.0
flow_232_0,1750.0,nan
flow_2508_0,1751.0,nan
flow_1948_0,1751.0,nan
flow_233_0,1752.0,1786.0
flow_2509_0,1761.0,nan
flow_2510_0,1771.0,nan
flow_3104_0,1772.0,nan
flow_2511_0,1781.0,nan
flow_3658_0,1785.0,nan
flow_3105_0,1786.0,nan
flow_1120_0,1787.0,nan
flow_2512_0,1791.0,nan
flow_238_0,1796.0,nan
flow_1480_0,1798.0,nan
flow_1478_0,1799.0,nan
