,enter_time,leave_time
flow_2451_0,1224.0,1353.0
flow_1457_0,1230.0,1271.0
flow_1672_0,1232.0,1302.0
flow_605_0,1233.0,1293.0
flow_607_0,1235.0,1297.0
flow_2711_0,1239.0,1299.0
flow_2452_0,1241.0,1357.0
flow_3042_0,1241.0,1321.0
flow_2453_0,1243.0,1360.0
flow_3057_0,1251.0,1289.0
flow_3345_0,1251.0,1337.0
flow_1900_0,1252.0,1313.0
flow_3346_0,1253.0,1353.0
flow_127_0,1254.0,1329.0
flow_2760_0,1259.0,1372.0
flow_1023_0,1260.0,1357.0
flow_614_0,1269.0,1345.0
flow_3348_0,1276.0,1359.0
flow_2454_0,1276.0,1377.0
flow_2456_0,1278.0,1379.0
flow_3350_0,1278.0,1372.0
flow_1460_0,1285.0,1329.0
flow_3351_0,1293.0,1376.0
flow_2132_0,1295.0,1366.0
flow_1688_0,1299.0,1385.0
flow_1461_0,1302.0,1345.0
flow_1033_0,1302.0,1379.0
flow_3625_0,1306.0,1377.0
flow_3320_0,1309.0,1390.0
flow_3058_0,1310.0,1400.0
flow_595_0,1316.0,1435.0
flow_2459_0,1325.0,1438.0
flow_616_0,1325.0,1359.0
flow_1463_0,1333.0,1367.0
flow_3899_0,1340.0,1395.0
flow_2461_0,1341.0,1411.0
flow_620_0,1342.0,1409.0
flow_3036_0,1348.0,1427.0
flow_1464_0,1349.0,1385.0
flow_1702_0,1353.0,1435.0
flow_2462_0,1357.0,1473.0
flow_621_0,1363.0,1444.0
flow_3355_0,1365.0,1439.0
flow_1465_0,1370.0,1409.0
flow_631_0,1375.0,1463.0
flow_3611_0,1376.0,1446.0
flow_3637_0,1377.0,1473.0
flow_1454_0,1383.0,1478.0
flow_2465_0,1383.0,1478.0
flow_176_0,1395.0,1480.0
flow_3891_0,1397.0,1483.0
flow_4186_0,1400.0,1480.0
flow_3065_0,1401.0,1485.0
flow_1687_0,1403.0,1488.0
flow_1066_0,1405.0,1483.0
flow_1467_0,1407.0,1444.0
flow_1706_0,1408.0,1511.0
flow_633_0,1411.0,1445.0
flow_2148_0,1413.0,1448.0
flow_3072_0,1419.0,1463.0
flow_1684_0,1425.0,1459.0
flow_1698_0,1428.0,1468.0
flow_3639_0,1429.0,1635.0
flow_2466_0,1435.0,1528.0
flow_635_0,1438.0,1498.0
flow_2753_0,1440.0,1532.0
flow_3905_0,1440.0,1500.0
flow_1468_0,1443.0,1494.0
flow_185_0,1443.0,1534.0
flow_1470_0,1445.0,1498.0
flow_2468_0,1452.0,1537.0
flow_2469_0,1454.0,1540.0
flow_159_0,1455.0,1517.0
flow_2767_0,1457.0,1521.0
flow_3634_0,1457.0,1543.0
flow_3360_0,1458.0,1528.0
flow_4191_0,1461.0,1531.0
flow_1018_0,1471.0,1517.0
flow_2470_0,1471.0,1545.0
flow_2472_0,1473.0,1563.0
flow_1471_0,1481.0,1522.0
flow_639_0,1484.0,1551.0
flow_2776_0,1485.0,1568.0
flow_640_0,1487.0,1639.0
flow_3640_0,1489.0,1563.0
flow_2474_0,1491.0,1586.0
flow_2475_0,1493.0,1590.0
flow_2476_0,1496.0,1593.0
flow_187_0,1503.0,1610.0
flow_642_0,1507.0,1556.0
flow_3913_0,1509.0,1574.0
flow_647_0,1512.0,1578.0
flow_2477_0,1515.0,1704.0
flow_2478_0,1517.0,1615.0
flow_648_0,1530.0,1581.0
flow_650_0,1532.0,1598.0
flow_2479_0,1537.0,1617.0
flow_1474_0,1537.0,1574.0
flow_1714_0,1539.0,1610.0
flow_1475_0,1539.0,1579.0
flow_651_0,1552.0,1602.0
flow_653_0,1554.0,1604.0
flow_3647_0,1557.0,1648.0
flow_1476_0,1559.0,1598.0
flow_1943_0,1559.0,1648.0
flow_643_0,1560.0,1704.0
flow_2780_0,1561.0,1652.0
flow_2781_0,1564.0,1655.0
flow_3368_0,1568.0,1638.0
flow_2481_0,1571.0,1675.0
flow_2482_0,1573.0,1679.0
flow_3918_0,1575.0,1622.0
flow_655_0,1577.0,1627.0
flow_163_0,1578.0,1652.0
flow_2785_0,1593.0,1681.0
flow_2483_0,1595.0,1684.0
flow_2485_0,1597.0,1709.0
flow_2773_0,1598.0,1661.0
flow_192_0,1600.0,1666.0
flow_4171_0,1603.0,1668.0
flow_204_0,1604.0,1731.0
flow_3369_0,1604.0,1674.0
flow_208_0,1607.0,1736.0
flow_3371_0,1607.0,1676.0
flow_658_0,1610.0,1690.0
flow_1071_0,1612.0,1694.0
flow_659_0,1615.0,1697.0
flow_4200_0,1617.0,1688.0
flow_3644_0,1626.0,1738.0
flow_3372_0,1628.0,1731.0
flow_1923_0,1629.0,1711.0
flow_2486_0,1632.0,1702.0
flow_2777_0,1635.0,1669.0
flow_3921_0,1635.0,1718.0
flow_2487_0,1635.0,1757.0
flow_2488_0,1637.0,1762.0
flow_661_0,1637.0,1722.0
flow_663_0,1640.0,1724.0
flow_2715_0,1642.0,1690.0
flow_3927_0,1654.0,1736.0
flow_3628_0,1656.0,1738.0
flow_3092_0,1658.0,1764.0
flow_3656_0,1659.0,1729.0
flow_3658_0,1660.0,1757.0
flow_1104_0,1662.0,1744.0
flow_3080_0,1664.0,1761.0
flow_1478_0,1668.0,1718.0
flow_2490_0,1672.0,1784.0
flow_2491_0,1674.0,1788.0
flow_2168_0,1676.0,1748.0
flow_1948_0,1677.0,1764.0
flow_2493_0,1677.0,nan
flow_666_0,1678.0,1750.0
flow_3928_0,1681.0,1771.0
flow_667_0,1683.0,1775.0
flow_1479_0,1696.0,1744.0
flow_3377_0,1696.0,1784.0
flow_3381_0,1698.0,1789.0
flow_1951_0,1701.0,nan
flow_221_0,1702.0,1790.0
flow_181_0,1704.0,nan
flow_668_0,1705.0,1778.0
flow_222_0,1705.0,1775.0
flow_669_0,1707.0,1796.0
flow_672_0,1710.0,1800.0
flow_1120_0,1710.0,nan
flow_1121_0,1713.0,1783.0
flow_2495_0,1715.0,1785.0
flow_3661_0,1715.0,nan
flow_2496_0,1718.0,nan
flow_3384_0,1737.0,nan
flow_4214_0,1737.0,nan
flow_3385_0,1739.0,nan
flow_2498_0,1742.0,nan
flow_681_0,1746.0,1780.0
flow_2500_0,1747.0,nan
flow_195_0,1748.0,1783.0
flow_2178_0,1751.0,nan
flow_230_0,1760.0,nan
flow_1953_0,1762.0,nan
flow_1480_0,1764.0,1798.0
flow_3386_0,1764.0,nan
flow_233_0,1765.0,nan
flow_2501_0,1768.0,nan
flow_2502_0,1770.0,nan
flow_200_0,1777.0,nan
flow_3667_0,1780.0,nan
flow_2174_0,1782.0,nan
flow_1481_0,1796.0,nan
flow_3366_0,1798.0,nan
