,enter_time,leave_time
flow_3737_0,1221.0,1291.0
flow_1524_0,1225.0,1295.0
flow_5483_0,1225.0,1319.0
flow_5490_0,1227.0,1323.0
flow_1525_0,1228.0,1301.0
flow_2906_0,1228.0,1296.0
flow_5494_0,1230.0,1325.0
flow_1507_0,1230.0,1299.0
flow_3773_0,1231.0,1264.0
flow_3352_0,1233.0,1312.0
flow_1479_0,1235.0,1292.0
flow_5993_0,1236.0,1352.0
flow_5994_0,1238.0,1356.0
flow_2606_0,1240.0,1297.0
flow_5040_0,1241.0,1317.0
flow_5995_0,1242.0,1450.0
flow_2607_0,1243.0,1299.0
flow_5996_0,1245.0,1315.0
flow_5060_0,1246.0,1398.0
flow_5997_0,1248.0,1359.0
flow_223_0,1249.0,1301.0
flow_5998_0,1250.0,1585.0
flow_224_0,1252.0,1286.0
flow_5955_0,1253.0,1302.0
flow_226_0,1254.0,1304.0
flow_2595_0,1255.0,1324.0
flow_2322_0,1256.0,1291.0
flow_229_0,1257.0,1306.0
flow_849_0,1257.0,1327.0
flow_230_0,1259.0,1332.0
flow_231_0,1261.0,1336.0
flow_232_0,1264.0,1338.0
flow_1531_0,1270.0,1352.0
flow_2609_0,1275.0,1332.0
flow_1534_0,1276.0,1356.0
flow_4149_0,1277.0,1341.0
flow_866_0,1282.0,1364.0
flow_4566_0,1283.0,1343.0
flow_4598_0,1284.0,1354.0
flow_2612_0,1285.0,1337.0
flow_5065_0,1288.0,1778.0
flow_233_0,1292.0,1373.0
flow_234_0,1294.0,1377.0
flow_235_0,1297.0,1379.0
flow_236_0,1301.0,1382.0
flow_4163_0,1315.0,1431.0
flow_3779_0,1316.0,1373.0
flow_4164_0,1317.0,1435.0
flow_5999_0,1318.0,1456.0
flow_2613_0,1318.0,1378.0
flow_6001_0,1321.0,1391.0
flow_6003_0,1323.0,1439.0
flow_6004_0,1326.0,1441.0
flow_6005_0,1328.0,1444.0
flow_237_0,1331.0,1365.0
flow_2897_0,1331.0,1431.0
flow_5520_0,1333.0,1490.0
flow_238_0,1334.0,1384.0
flow_239_0,1336.0,1387.0
flow_2347_0,1355.0,1435.0
flow_4527_0,1356.0,1412.0
flow_4564_0,1358.0,1416.0
flow_4594_0,1361.0,1418.0
flow_4596_0,1363.0,1421.0
flow_820_0,1365.0,1423.0
flow_4582_0,1367.0,1401.0
flow_2615_0,1368.0,1426.0
flow_2617_0,1370.0,1470.0
flow_241_0,1372.0,1406.0
flow_4174_0,1374.0,1474.0
flow_243_0,1375.0,1412.0
flow_5071_0,1375.0,1410.0
flow_1548_0,1375.0,1444.0
flow_5072_0,1378.0,1416.0
flow_6006_0,1379.0,1458.0
flow_5076_0,1380.0,1418.0
flow_6010_0,1381.0,1461.0
flow_5058_0,1381.0,1490.0
flow_5078_0,1383.0,1421.0
flow_6011_0,1383.0,1494.0
flow_6013_0,1386.0,1457.0
flow_5074_0,1399.0,1496.0
flow_5075_0,1401.0,1499.0
flow_886_0,1403.0,1502.0
flow_891_0,1406.0,1504.0
flow_1513_0,1408.0,1479.0
flow_245_0,1411.0,1470.0
flow_246_0,1414.0,1449.0
flow_2618_0,1416.0,1450.0
flow_247_0,1416.0,1603.0
flow_248_0,1421.0,1474.0
flow_2620_0,1421.0,1455.0
flow_1553_0,1436.0,1528.0
flow_6015_0,1437.0,1529.0
flow_5083_0,1437.0,1471.0
flow_6016_0,1439.0,1533.0
flow_6018_0,1442.0,1535.0
flow_6020_0,1444.0,1538.0
flow_6021_0,1448.0,1541.0
flow_2918_0,1449.0,1482.0
flow_2621_0,1454.0,1509.0
flow_893_0,1456.0,1526.0
flow_900_0,1458.0,1529.0
flow_2096_0,1461.0,1567.0
flow_883_0,1465.0,1535.0
flow_251_0,1468.0,1502.0
flow_252_0,1471.0,1509.0
flow_2079_0,1473.0,1542.0
flow_1560_0,1476.0,1567.0
flow_254_0,1481.0,1514.0
flow_2623_0,1494.0,1547.0
flow_6022_0,1496.0,1572.0
flow_2624_0,1498.0,1532.0
flow_6023_0,1498.0,1574.0
flow_6024_0,1501.0,1577.0
flow_6026_0,1503.0,1579.0
flow_255_0,1507.0,1547.0
flow_256_0,1509.0,1551.0
flow_1564_0,1528.0,1621.0
flow_1565_0,1530.0,1626.0
flow_6028_0,1534.0,1621.0
flow_6029_0,1536.0,1626.0
flow_1566_0,1536.0,1606.0
flow_6030_0,1539.0,1628.0
flow_258_0,1564.0,1597.0
flow_260_0,1567.0,1601.0
flow_263_0,1569.0,1639.0
flow_1568_0,1570.0,1698.0
flow_5511_0,1571.0,1605.0
flow_265_0,1572.0,1643.0
flow_6032_0,1572.0,1643.0
flow_5524_0,1574.0,1639.0
flow_5090_0,1575.0,1645.0
flow_1570_0,1576.0,1646.0
flow_6036_0,1577.0,1658.0
flow_2627_0,1608.0,1643.0
flow_2629_0,1610.0,1645.0
flow_1576_0,1618.0,1688.0
flow_267_0,1620.0,1654.0
flow_269_0,1622.0,1657.0
flow_271_0,1626.0,1678.0
flow_6038_0,1627.0,1718.0
flow_272_0,1628.0,1682.0
flow_6040_0,1629.0,1722.0
flow_273_0,1630.0,1684.0
flow_6041_0,1632.0,1724.0
flow_6042_0,1634.0,1727.0
flow_6044_0,1637.0,1729.0
flow_1585_0,1652.0,1723.0
flow_276_0,1657.0,1690.0
flow_277_0,1659.0,1693.0
flow_280_0,1662.0,nan
flow_2632_0,1662.0,1738.0
flow_3366_0,1663.0,1733.0
flow_916_0,1663.0,1738.0
flow_2100_0,1664.0,1742.0
flow_904_0,1664.0,1734.0
flow_1549_0,1667.0,1758.0
flow_4175_0,1673.0,1744.0
flow_3370_0,1673.0,1758.0
flow_1578_0,1676.0,1710.0
flow_1588_0,1680.0,1762.0
flow_2095_0,1683.0,1778.0
flow_6046_0,1684.0,1754.0
flow_1590_0,1685.0,1782.0
flow_5538_0,1686.0,1765.0
flow_6047_0,1687.0,1763.0
flow_6048_0,1689.0,1765.0
flow_1593_0,1691.0,1768.0
flow_6049_0,1692.0,1768.0
flow_6050_0,1694.0,1771.0
flow_282_0,1696.0,1743.0
flow_6051_0,1697.0,nan
flow_284_0,1698.0,1745.0
flow_5550_0,1700.0,nan
flow_285_0,1701.0,1748.0
flow_2633_0,1701.0,1747.0
flow_286_0,1703.0,nan
flow_3785_0,1704.0,1738.0
flow_5563_0,1705.0,nan
flow_5106_0,1707.0,1741.0
flow_3786_0,1707.0,1750.0
flow_5108_0,1709.0,1744.0
flow_5095_0,1712.0,1782.0
flow_3374_0,1722.0,1792.0
flow_6052_0,1724.0,nan
flow_3375_0,1724.0,1795.0
flow_6054_0,1726.0,nan
flow_6056_0,1729.0,nan
flow_6058_0,1731.0,nan
flow_288_0,1735.0,1798.0
flow_290_0,1737.0,1803.0
flow_1594_0,1738.0,nan
flow_4646_0,1739.0,nan
flow_292_0,1740.0,nan
flow_5112_0,1740.0,1774.0
flow_1596_0,1741.0,nan
flow_4647_0,1741.0,nan
flow_2637_0,1741.0,1798.0
flow_2638_0,1743.0,1803.0
flow_3789_0,1744.0,nan
flow_294_0,1745.0,nan
flow_2639_0,1746.0,nan
flow_1597_0,1746.0,nan
flow_2640_0,1748.0,nan
flow_5097_0,1749.0,nan
flow_5542_0,1752.0,nan
flow_926_0,1764.0,nan
flow_5114_0,1766.0,nan
flow_261_0,1769.0,nan
flow_2368_0,1781.0,nan
flow_3791_0,1784.0,nan
flow_2643_0,1787.0,nan
flow_297_0,1795.0,nan
flow_300_0,1797.0,nan
flow_4179_0,1799.0,nan
flow_302_0,1800.0,nan
flow_5569_0,1801.0,nan
flow_2936_0,1802.0,nan
flow_3382_0,1804.0,nan
flow_5121_0,1804.0,nan
flow_6059_0,1804.0,nan
