,enter_time,leave_time
flow_818_0,1392.0,1446.0
flow_4566_0,1394.0,1464.0
flow_2534_0,1397.0,1444.0
flow_4568_0,1397.0,1485.0
flow_2536_0,1399.0,1446.0
flow_181_0,1400.0,1506.0
flow_4889_0,1401.0,1480.0
flow_3166_0,1404.0,1484.0
flow_3167_0,1406.0,1756.0
flow_819_0,1412.0,1467.0
flow_820_0,1414.0,1470.0
flow_2212_0,1416.0,1506.0
flow_2216_0,1418.0,1510.0
flow_1909_0,1421.0,1510.0
flow_1910_0,1423.0,1512.0
flow_3168_0,1427.0,1571.0
flow_3169_0,1429.0,1574.0
flow_1383_0,1429.0,1535.0
flow_3170_0,1431.0,1513.0
flow_2537_0,1433.0,1467.0
flow_221_0,1434.0,1515.0
flow_2538_0,1435.0,1470.0
flow_1378_0,1435.0,1473.0
flow_222_0,1437.0,1507.0
flow_821_0,1437.0,1494.0
flow_2830_0,1439.0,1473.0
flow_825_0,1440.0,1497.0
flow_4571_0,1441.0,1540.0
flow_4560_0,1443.0,1520.0
flow_4572_0,1444.0,1565.0
flow_4573_0,1447.0,1542.0
flow_3171_0,1452.0,1535.0
flow_3173_0,1454.0,1539.0
flow_195_0,1462.0,1496.0
flow_826_0,1465.0,1499.0
flow_827_0,1467.0,1550.0
flow_4574_0,1468.0,1545.0
flow_2540_0,1473.0,1525.0
flow_2542_0,1475.0,1527.0
flow_2837_0,1479.0,1579.0
flow_2221_0,1481.0,1583.0
flow_230_0,1484.0,1587.0
flow_233_0,1487.0,1608.0
flow_4202_0,1488.0,1555.0
flow_831_0,1490.0,1557.0
flow_3175_0,1492.0,1612.0
flow_835_0,1493.0,1560.0
flow_4576_0,1494.0,1579.0
flow_3176_0,1494.0,1616.0
flow_4578_0,1497.0,1583.0
flow_3177_0,1497.0,1649.0
flow_2543_0,1499.0,1550.0
flow_2545_0,1505.0,1555.0
flow_4907_0,1510.0,1544.0
flow_836_0,1515.0,1593.0
flow_837_0,1517.0,1597.0
flow_3179_0,1519.0,1589.0
flow_2222_0,1520.0,1557.0
flow_839_0,1520.0,1599.0
flow_4206_0,1522.0,1602.0
flow_2546_0,1527.0,1593.0
flow_2547_0,1529.0,1598.0
flow_4908_0,1531.0,1622.0
flow_2840_0,1532.0,1653.0
flow_2842_0,1534.0,1656.0
flow_4217_0,1535.0,1608.0
flow_1421_0,1537.0,1607.0
flow_3852_0,1538.0,1673.0
flow_3490_0,1544.0,1626.0
flow_841_0,1546.0,1630.0
flow_843_0,1549.0,1632.0
flow_845_0,1551.0,1635.0
flow_2825_0,1553.0,1650.0
flow_2548_0,1558.0,1600.0
flow_4911_0,1560.0,1638.0
flow_2549_0,1561.0,nan
flow_242_0,1565.0,1678.0
flow_2550_0,1565.0,1622.0
flow_849_0,1573.0,1641.0
flow_850_0,1575.0,1643.0
flow_3181_0,1576.0,1695.0
flow_851_0,1578.0,1661.0
flow_3184_0,1578.0,1699.0
flow_4582_0,1579.0,nan
flow_852_0,1580.0,1665.0
flow_4584_0,1581.0,nan
flow_3185_0,1581.0,1715.0
flow_4585_0,1585.0,1654.0
flow_4913_0,1586.0,1667.0
flow_2551_0,1587.0,1627.0
flow_2552_0,1589.0,1623.0
flow_235_0,1590.0,1685.0
flow_3851_0,1592.0,1689.0
flow_251_0,1595.0,1718.0
flow_853_0,1601.0,1635.0
flow_3498_0,1604.0,1705.0
flow_2805_0,1606.0,1709.0
flow_4586_0,1607.0,nan
flow_4588_0,1610.0,1679.0
flow_3859_0,1610.0,1743.0
flow_4589_0,1612.0,1695.0
flow_4914_0,1613.0,1725.0
flow_2553_0,1615.0,1661.0
flow_3187_0,1618.0,1761.0
flow_3188_0,1620.0,1764.0
flow_2219_0,1624.0,1700.0
flow_3189_0,1625.0,1791.0
flow_259_0,1627.0,1794.0
flow_855_0,1629.0,1730.0
flow_856_0,1631.0,1732.0
flow_1928_0,1633.0,nan
flow_858_0,1635.0,nan
flow_2555_0,1643.0,1684.0
flow_2556_0,1645.0,1689.0
flow_4590_0,1648.0,1717.0
flow_2557_0,1649.0,1705.0
flow_4593_0,1650.0,1720.0
flow_4594_0,1654.0,nan
flow_3180_0,1654.0,1709.0
flow_859_0,1656.0,1690.0
flow_4221_0,1659.0,1735.0
flow_1412_0,1661.0,1752.0
flow_2558_0,1669.0,1725.0
flow_3190_0,1670.0,1741.0
flow_2559_0,1673.0,1729.0
flow_4595_0,1673.0,1743.0
flow_4597_0,1676.0,1746.0
flow_5281_0,1679.0,1761.0
flow_1414_0,1681.0,1770.0
flow_5292_0,1682.0,1790.0
flow_864_0,1683.0,1773.0
flow_200_0,1684.0,nan
flow_2224_0,1684.0,1794.0
flow_3862_0,1690.0,nan
flow_2560_0,1691.0,1732.0
flow_1436_0,1699.0,1776.0
flow_848_0,1701.0,1779.0
flow_1442_0,1704.0,1738.0
flow_2855_0,1704.0,1738.0
flow_865_0,1704.0,1781.0
flow_4598_0,1705.0,nan
flow_4224_0,1706.0,1784.0
flow_4599_0,1707.0,nan
flow_249_0,1711.0,1752.0
flow_2561_0,1713.0,1755.0
flow_273_0,1713.0,1784.0
flow_3195_0,1714.0,nan
flow_2562_0,1715.0,1770.0
flow_276_0,1717.0,nan
flow_3196_0,1717.0,nan
flow_868_0,1723.0,nan
flow_3500_0,1725.0,nan
flow_4230_0,1728.0,nan
flow_872_0,1730.0,nan
flow_875_0,1733.0,nan
flow_2858_0,1733.0,nan
flow_4602_0,1742.0,nan
flow_779_0,1742.0,nan
flow_4603_0,1744.0,nan
flow_2564_0,1748.0,1781.0
flow_876_0,1749.0,nan
flow_3198_0,1750.0,nan
flow_2565_0,1750.0,1784.0
flow_882_0,1751.0,nan
flow_3199_0,1752.0,nan
flow_4604_0,1760.0,nan
flow_4605_0,1762.0,nan
flow_4238_0,1767.0,nan
flow_3200_0,1768.0,nan
flow_883_0,1769.0,nan
flow_3201_0,1770.0,nan
flow_4916_0,1775.0,nan
flow_2242_0,1777.0,nan
flow_4607_0,1778.0,nan
flow_1924_0,1780.0,nan
flow_4930_0,1782.0,nan
flow_885_0,1785.0,nan
flow_4577_0,1787.0,nan
flow_2567_0,1795.0,nan
flow_270_0,1795.0,nan
flow_2569_0,1797.0,nan
