,enter_time,leave_time
flow_14_0,538.0,725.0
flow_3185_0,551.0,625.0
flow_2661_0,553.0,627.0
flow_862_0,564.0,684.0
flow_2253_0,572.0,644.0
flow_847_0,582.0,688.0
flow_6273_0,591.0,664.0
flow_6275_0,594.0,646.0
flow_2662_0,595.0,669.0
flow_532_0,599.0,664.0
flow_2663_0,601.0,675.0
flow_6277_0,602.0,668.0
flow_2256_0,610.0,662.0
flow_2664_0,624.0,697.0
flow_6279_0,641.0,704.0
flow_2665_0,647.0,746.0
flow_2258_0,650.0,704.0
flow_2259_0,653.0,766.0
flow_2260_0,659.0,711.0
flow_6280_0,669.0,720.0
flow_2666_0,670.0,744.0
flow_5631_0,690.0,742.0
flow_2667_0,693.0,788.0
flow_5639_0,693.0,770.0
flow_5641_0,695.0,828.0
flow_876_0,698.0,768.0
flow_2261_0,710.0,762.0
flow_2264_0,712.0,765.0
flow_2668_0,716.0,792.0
flow_6284_0,730.0,782.0
flow_896_0,736.0,1070.0
flow_2669_0,739.0,813.0
flow_864_0,740.0,847.0
flow_897_0,742.0,813.0
flow_2266_0,752.0,833.0
flow_2268_0,755.0,835.0
flow_2670_0,762.0,847.0
flow_3205_0,771.0,828.0
flow_902_0,773.0,833.0
flow_903_0,778.0,830.0
flow_6287_0,781.0,835.0
flow_6288_0,784.0,836.0
flow_2671_0,785.0,1023.0
flow_2269_0,794.0,867.0
flow_2270_0,797.0,887.0
flow_2271_0,799.0,891.0
flow_2272_0,803.0,871.0
flow_2672_0,808.0,908.0
flow_6289_0,812.0,864.0
flow_6291_0,815.0,867.0
flow_886_0,816.0,908.0
flow_910_0,820.0,872.0
flow_21_0,823.0,893.0
flow_2673_0,831.0,905.0
flow_530_0,851.0,930.0
flow_2273_0,852.0,1118.0
flow_2674_0,854.0,952.0
flow_2274_0,855.0,907.0
flow_2276_0,857.0,910.0
flow_2277_0,863.0,915.0
flow_2675_0,877.0,957.0
flow_6292_0,890.0,941.0
flow_6293_0,893.0,945.0
flow_6295_0,895.0,947.0
flow_9_0,897.0,967.0
flow_6296_0,898.0,975.0
flow_2676_0,900.0,1422.0
flow_6297_0,900.0,980.0
flow_2677_0,901.0,975.0
flow_6298_0,903.0,956.0
flow_2279_0,912.0,975.0
flow_879_0,917.0,1000.0
flow_6698_0,920.0,1023.0
flow_2678_0,922.0,1004.0
flow_2282_0,923.0,980.0
flow_6300_0,933.0,984.0
flow_5651_0,934.0,985.0
flow_5656_0,936.0,988.0
flow_926_0,936.0,988.0
flow_927_0,938.0,990.0
flow_930_0,941.0,992.0
flow_2679_0,943.0,1017.0
flow_6303_0,945.0,997.0
flow_3298_0,956.0,1527.0
flow_904_0,959.0,1046.0
flow_6286_0,962.0,1050.0
flow_2680_0,964.0,1038.0
flow_6305_0,978.0,1070.0
flow_2285_0,980.0,1032.0
flow_937_0,982.0,1034.0
flow_2681_0,985.0,1059.0
flow_2287_0,987.0,1039.0
flow_2682_0,1006.0,1080.0
flow_887_0,1015.0,1094.0
flow_940_0,1025.0,1076.0
flow_2683_0,1027.0,1101.0
flow_6306_0,1027.0,1079.0
flow_2289_0,1028.0,1079.0
flow_6309_0,1030.0,1082.0
flow_2290_0,1030.0,1082.0
flow_942_0,1032.0,1084.0
flow_947_0,1040.0,1092.0
flow_2684_0,1048.0,1166.0
flow_2685_0,1069.0,1143.0
flow_6312_0,1071.0,1142.0
flow_950_0,1073.0,1147.0
flow_5661_0,1075.0,1127.0
flow_952_0,1076.0,1149.0
flow_6314_0,1078.0,1152.0
flow_5662_0,1078.0,1130.0
flow_954_0,1081.0,1154.0
flow_2686_0,1090.0,1164.0
flow_2292_0,1099.0,1150.0
flow_2294_0,1102.0,1154.0
flow_2295_0,1104.0,1156.0
flow_2687_0,1111.0,1184.0
flow_909_0,1116.0,1191.0
flow_3307_0,1119.0,1171.0
flow_3312_0,1121.0,1174.0
flow_963_0,1124.0,1382.0
flow_965_0,1130.0,1191.0
flow_3303_0,1132.0,1215.0
flow_2688_0,1132.0,1215.0
flow_2297_0,1147.0,1198.0
flow_2298_0,1150.0,1202.0
flow_2689_0,1153.0,1227.0
flow_2299_0,1155.0,1206.0
flow_36_0,1156.0,1226.0
flow_6315_0,1166.0,1218.0
flow_6316_0,1169.0,1239.0
flow_2690_0,1174.0,1262.0
flow_889_0,1183.0,1253.0
flow_38_0,1186.0,1256.0
flow_941_0,1188.0,1259.0
flow_945_0,1192.0,1262.0
flow_2691_0,1195.0,1268.0
flow_2692_0,1201.0,1274.0
flow_977_0,1215.0,1286.0
flow_3353_0,1218.0,1270.0
flow_2693_0,1218.0,1310.0
flow_2300_0,1220.0,1272.0
flow_979_0,1220.0,1291.0
flow_2303_0,1222.0,1275.0
flow_2304_0,1225.0,1278.0
flow_2694_0,1235.0,1315.0
flow_951_0,1236.0,1306.0
flow_3384_0,1237.0,1309.0
flow_3380_0,1245.0,1315.0
flow_2695_0,1252.0,1626.0
flow_2305_0,1268.0,1334.0
flow_2696_0,1269.0,1357.0
flow_2307_0,1270.0,1339.0
flow_2697_0,1286.0,1361.0
flow_990_0,1286.0,1337.0
flow_6321_0,1289.0,1341.0
flow_6326_0,1291.0,1344.0
flow_6328_0,1294.0,1346.0
flow_6329_0,1297.0,1349.0
flow_2698_0,1303.0,1377.0
flow_6693_0,1308.0,1430.0
flow_971_0,1311.0,1382.0
flow_3415_0,1315.0,1434.0
flow_2699_0,1320.0,1394.0
flow_575_0,1327.0,1406.0
flow_1001_0,1334.0,1406.0
flow_1004_0,1336.0,1411.0
flow_2700_0,1337.0,1430.0
flow_2701_0,1354.0,1434.0
flow_2702_0,1371.0,1454.0
flow_565_0,1372.0,1441.0
flow_48_0,1384.0,1454.0
flow_3424_0,1388.0,1458.0
flow_2703_0,1388.0,1479.0
flow_2704_0,1405.0,1483.0
flow_3352_0,1418.0,1470.0
flow_2705_0,1422.0,1495.0
flow_1017_0,1430.0,1504.0
flow_3429_0,1431.0,1502.0
flow_6723_0,1434.0,1504.0
flow_2315_0,1438.0,1784.0
flow_2706_0,1439.0,1529.0
flow_998_0,1441.0,1512.0
flow_923_0,1444.0,1529.0
flow_6730_0,1453.0,1533.0
flow_2707_0,1456.0,1530.0
flow_6731_0,1456.0,1578.0
flow_2708_0,1473.0,1547.0
flow_2317_0,1487.0,1554.0
flow_2709_0,1490.0,1578.0
flow_976_0,1493.0,1583.0
flow_936_0,1497.0,1567.0
flow_583_0,1499.0,1570.0
flow_55_0,1501.0,1602.0
flow_2710_0,1501.0,1575.0
flow_3459_0,1504.0,1574.0
flow_1005_0,1504.0,1585.0
flow_1024_0,1504.0,1556.0
flow_1031_0,1512.0,1564.0
flow_2711_0,1512.0,1602.0
flow_47_0,1521.0,1758.0
flow_2712_0,1523.0,1597.0
flow_2713_0,1534.0,1607.0
flow_2319_0,1537.0,1630.0
flow_2714_0,1545.0,1677.0
flow_2321_0,1553.0,1632.0
flow_6342_0,1554.0,1606.0
flow_2715_0,1556.0,1630.0
flow_1034_0,1557.0,1626.0
flow_1035_0,1560.0,1630.0
flow_2716_0,1567.0,1651.0
flow_2717_0,1578.0,1652.0
flow_2322_0,1587.0,1638.0
flow_2323_0,1589.0,1641.0
flow_2718_0,1589.0,1662.0
flow_996_0,1592.0,1645.0
flow_58_0,1593.0,1662.0
flow_2324_0,1593.0,1647.0
flow_59_0,1595.0,1665.0
flow_2719_0,1600.0,1703.0
flow_1041_0,1604.0,1656.0
flow_591_0,1604.0,1657.0
flow_1044_0,1606.0,1659.0
flow_2720_0,1611.0,1685.0
flow_2721_0,1622.0,1707.0
flow_1021_0,1628.0,1730.0
flow_2722_0,1633.0,1707.0
flow_6742_0,1642.0,1711.0
flow_2723_0,1644.0,1717.0
flow_590_0,1644.0,1715.0
flow_6346_0,1653.0,1758.0
flow_2724_0,1655.0,1784.0
flow_6347_0,1656.0,1708.0
flow_6348_0,1658.0,1735.0
flow_2327_0,1661.0,1730.0
flow_6349_0,1661.0,1737.0
flow_2328_0,1663.0,1735.0
flow_1051_0,1663.0,1762.0
flow_1059_0,1666.0,1740.0
flow_2725_0,1666.0,1789.0
flow_2329_0,1667.0,1762.0
flow_2726_0,1677.0,1751.0
flow_2332_0,1679.0,1737.0
flow_2727_0,1688.0,1762.0
flow_2728_0,1699.0,1791.0
flow_6350_0,1703.0,nan
flow_6351_0,1705.0,nan
flow_1037_0,1706.0,1776.0
flow_2729_0,1710.0,1794.0
flow_1075_0,1711.0,1763.0
flow_64_0,1713.0,nan
flow_2333_0,1713.0,1765.0
flow_2334_0,1715.0,1768.0
flow_2335_0,1719.0,nan
flow_2730_0,1721.0,nan
flow_2731_0,1732.0,nan
flow_2732_0,1743.0,nan
flow_66_0,1747.0,nan
flow_1000_0,1752.0,nan
flow_2733_0,1754.0,nan
flow_1084_0,1758.0,nan
flow_6354_0,1761.0,nan
flow_6356_0,1763.0,nan
flow_70_0,1764.0,nan
flow_2734_0,1765.0,nan
flow_6358_0,1766.0,nan
flow_71_0,1766.0,nan
flow_1093_0,1768.0,nan
flow_2735_0,1776.0,nan
flow_2736_0,1787.0,nan
flow_3513_0,1792.0,nan
flow_2337_0,1794.0,nan
flow_2339_0,1796.0,nan
flow_2340_0,1798.0,nan
flow_2737_0,1798.0,nan
flow_2738_0,1801.0,nan
flow_2341_0,1801.0,nan
flow_2342_0,1804.0,nan
