,enter_time,leave_time
flow_1383_0,333.0,405.0
flow_479_0,334.0,367.0
flow_1620_0,340.0,425.0
flow_480_0,340.0,373.0
flow_1384_0,341.0,408.0
flow_1385_0,349.0,410.0
flow_1621_0,349.0,427.0
flow_2661_0,356.0,427.0
flow_1386_0,357.0,413.0
flow_1622_0,358.0,430.0
flow_1387_0,365.0,460.0
flow_4115_0,365.0,434.0
flow_4116_0,367.0,502.0
flow_485_0,368.0,402.0
flow_487_0,370.0,404.0
flow_4119_0,370.0,507.0
flow_1388_0,373.0,440.0
flow_1623_0,373.0,509.0
flow_1624_0,376.0,564.0
flow_4120_0,377.0,567.0
flow_1389_0,381.0,465.0
flow_3265_0,383.0,441.0
flow_3538_0,385.0,502.0
flow_918_0,386.0,512.0
flow_2665_0,388.0,459.0
flow_1390_0,389.0,444.0
flow_2972_0,390.0,507.0
flow_3273_0,394.0,515.0
flow_1391_0,397.0,446.0
flow_1392_0,405.0,467.0
flow_2346_0,409.0,444.0
flow_1854_0,410.0,509.0
flow_1628_0,412.0,482.0
flow_1855_0,412.0,512.0
flow_1393_0,413.0,450.0
flow_1394_0,421.0,481.0
flow_1395_0,429.0,485.0
flow_489_0,429.0,481.0
flow_1630_0,430.0,544.0
flow_494_0,431.0,485.0
flow_495_0,434.0,487.0
flow_3824_0,436.0,471.0
flow_1396_0,437.0,487.0
flow_3559_0,439.0,490.0
flow_1631_0,439.0,509.0
flow_3561_0,442.0,492.0
flow_1397_0,445.0,483.0
flow_42_0,446.0,516.0
flow_3276_0,446.0,516.0
flow_2975_0,449.0,947.0
flow_2976_0,452.0,522.0
flow_1398_0,453.0,490.0
flow_2979_0,454.0,549.0
flow_1633_0,457.0,548.0
flow_1399_0,461.0,523.0
flow_1634_0,466.0,550.0
flow_1400_0,469.0,527.0
flow_496_0,470.0,523.0
flow_497_0,472.0,527.0
flow_500_0,474.0,510.0
flow_3830_0,477.0,529.0
flow_1401_0,477.0,515.0
flow_1402_0,485.0,529.0
flow_4126_0,487.0,557.0
flow_3550_0,489.0,559.0
flow_1403_0,493.0,532.0
flow_4129_0,494.0,620.0
flow_1404_0,501.0,538.0
flow_1405_0,509.0,602.0
flow_1863_0,513.0,620.0
flow_3567_0,513.0,602.0
flow_506_0,517.0,583.0
flow_1406_0,517.0,583.0
flow_507_0,520.0,607.0
flow_510_0,522.0,556.0
flow_1407_0,525.0,587.0
flow_1875_0,526.0,625.0
flow_3284_0,529.0,625.0
flow_1408_0,533.0,571.0
flow_3573_0,533.0,603.0
flow_2985_0,534.0,627.0
flow_3574_0,536.0,627.0
flow_1642_0,538.0,630.0
flow_1409_0,541.0,579.0
flow_1643_0,547.0,633.0
flow_53_0,549.0,619.0
flow_1410_0,549.0,591.0
flow_4130_0,550.0,620.0
flow_4132_0,552.0,658.0
flow_2963_0,554.0,609.0
flow_4133_0,554.0,662.0
flow_1591_0,554.0,624.0
flow_1411_0,557.0,606.0
flow_4134_0,559.0,666.0
flow_1645_0,565.0,668.0
flow_1412_0,565.0,639.0
flow_1413_0,573.0,644.0
flow_1646_0,574.0,671.0
flow_1876_0,574.0,677.0
flow_1878_0,577.0,658.0
flow_938_0,581.0,639.0
flow_1414_0,581.0,619.0
flow_1635_0,584.0,643.0
flow_1415_0,589.0,646.0
flow_52_0,593.0,628.0
flow_2388_0,595.0,681.0
flow_514_0,596.0,645.0
flow_1416_0,597.0,737.0
flow_518_0,598.0,648.0
flow_1417_0,601.0,649.0
flow_519_0,601.0,650.0
flow_521_0,603.0,653.0
flow_4136_0,606.0,676.0
flow_4137_0,609.0,716.0
flow_2992_0,611.0,716.0
flow_1650_0,612.0,721.0
flow_3269_0,614.0,720.0
flow_1418_0,615.0,652.0
flow_1652_0,628.0,723.0
flow_1419_0,629.0,952.0
flow_1653_0,637.0,726.0
flow_1654_0,640.0,730.0
flow_493_0,643.0,713.0
flow_1420_0,643.0,742.0
flow_2075_0,646.0,732.0
flow_3577_0,648.0,696.0
flow_1883_0,648.0,722.0
flow_3844_0,648.0,838.0
flow_70_0,649.0,720.0
flow_522_0,650.0,700.0
flow_526_0,652.0,737.0
flow_3580_0,655.0,702.0
flow_1891_0,656.0,725.0
flow_1421_0,657.0,700.0
flow_2372_0,658.0,705.0
flow_2376_0,660.0,741.0
flow_3581_0,663.0,707.0
flow_957_0,665.0,710.0
flow_2999_0,667.0,777.0
flow_39_0,669.0,757.0
flow_3000_0,669.0,782.0
flow_1422_0,671.0,708.0
flow_4140_0,681.0,777.0
flow_4142_0,683.0,782.0
flow_1423_0,685.0,723.0
flow_1657_0,687.0,784.0
flow_81_0,691.0,784.0
flow_1647_0,699.0,761.0
flow_1424_0,699.0,757.0
flow_534_0,705.0,739.0
flow_535_0,708.0,763.0
flow_536_0,710.0,766.0
flow_1895_0,712.0,787.0
flow_537_0,713.0,768.0
flow_1425_0,713.0,751.0
flow_3289_0,718.0,771.0
flow_3589_0,723.0,798.0
flow_1426_0,727.0,764.0
flow_1661_0,738.0,808.0
flow_3578_0,740.0,818.0
flow_1427_0,741.0,798.0
flow_3304_0,741.0,818.0
flow_82_0,744.0,838.0
flow_2391_0,745.0,802.0
flow_3003_0,747.0,817.0
flow_3004_0,749.0,823.0
flow_3008_0,751.0,825.0
flow_3582_0,753.0,823.0
flow_3010_0,754.0,828.0
flow_1428_0,755.0,793.0
flow_3588_0,765.0,799.0
flow_540_0,768.0,804.0
flow_1429_0,769.0,806.0
flow_2686_0,770.0,807.0
flow_3591_0,773.0,809.0
flow_1656_0,775.0,812.0
flow_544_0,777.0,1130.0
flow_1664_0,780.0,851.0
flow_1430_0,783.0,858.0
flow_1897_0,787.0,877.0
flow_1665_0,794.0,877.0
flow_1901_0,796.0,866.0
flow_1431_0,797.0,862.0
flow_4151_0,802.0,872.0
flow_2698_0,804.0,875.0
flow_4152_0,805.0,881.0
flow_545_0,807.0,841.0
flow_2699_0,808.0,882.0
flow_1666_0,808.0,878.0
flow_546_0,810.0,858.0
flow_531_0,810.0,884.0
flow_1432_0,811.0,864.0
flow_548_0,812.0,862.0
flow_3841_0,813.0,887.0
flow_968_0,815.0,864.0
flow_3594_0,817.0,867.0
flow_2106_0,820.0,869.0
flow_1433_0,825.0,867.0
flow_3014_0,828.0,914.0
flow_3015_0,830.0,919.0
flow_3018_0,833.0,921.0
flow_3019_0,835.0,924.0
flow_3021_0,838.0,926.0
flow_1434_0,839.0,896.0
flow_3856_0,848.0,896.0
flow_549_0,850.0,899.0
flow_1435_0,853.0,900.0
flow_553_0,853.0,902.0
flow_554_0,855.0,905.0
flow_556_0,857.0,907.0
flow_985_0,860.0,933.0
flow_4157_0,862.0,932.0
flow_1670_0,865.0,953.0
flow_1436_0,867.0,904.0
flow_4158_0,873.0,957.0
flow_2094_0,874.0,937.0
flow_3315_0,881.0,959.0
flow_1437_0,881.0,933.0
flow_1886_0,885.0,939.0
flow_3025_0,886.0,956.0
flow_2410_0,887.0,942.0
flow_3026_0,889.0,958.0
flow_3028_0,891.0,961.0
flow_1672_0,892.0,962.0
flow_2711_0,895.0,1331.0
flow_1438_0,895.0,937.0
flow_3314_0,898.0,944.0
flow_1439_0,901.0,939.0
flow_1902_0,905.0,991.0
flow_557_0,906.0,972.0
flow_1905_0,907.0,995.0
flow_558_0,909.0,976.0
flow_1907_0,910.0,997.0
flow_560_0,911.0,978.0
flow_561_0,914.0,981.0
flow_1440_0,917.0,972.0
flow_1674_0,920.0,1049.0
flow_4149_0,933.0,983.0
flow_1441_0,933.0,977.0
flow_4160_0,938.0,1030.0
flow_565_0,940.0,986.0
flow_4163_0,943.0,1034.0
flow_566_0,943.0,1010.0
flow_3030_0,943.0,1030.0
flow_3601_0,945.0,979.0
flow_3032_0,945.0,1035.0
flow_3034_0,948.0,1037.0
flow_1442_0,949.0,987.0
flow_3036_0,950.0,1358.0
flow_1910_0,963.0,1042.0
flow_1911_0,965.0,1068.0
flow_1443_0,965.0,1010.0
flow_1912_0,968.0,1073.0
flow_1914_0,970.0,1049.0
flow_1884_0,977.0,1068.0
flow_3321_0,979.0,1072.0
flow_1444_0,981.0,1019.0
flow_570_0,981.0,1014.0
flow_3040_0,983.0,1054.0
flow_571_0,983.0,1017.0
flow_572_0,986.0,1019.0
flow_3611_0,986.0,1600.0
flow_1445_0,997.0,1088.0
flow_989_0,1002.0,1075.0
flow_126_0,1004.0,1078.0
flow_1681_0,1010.0,1079.0
flow_1446_0,1013.0,1092.0
flow_4164_0,1015.0,1109.0
flow_4168_0,1017.0,1114.0
flow_1682_0,1024.0,1116.0
flow_1447_0,1029.0,1094.0
flow_574_0,1038.0,1088.0
flow_575_0,1040.0,1092.0
flow_3042_0,1041.0,1110.0
flow_577_0,1042.0,1135.0
flow_1448_0,1045.0,1097.0
flow_578_0,1045.0,1094.0
flow_2424_0,1045.0,1115.0
flow_2113_0,1048.0,1097.0
flow_3043_0,1048.0,1119.0
flow_2114_0,1050.0,1084.0
flow_1684_0,1052.0,1383.0
flow_2734_0,1057.0,1170.0
flow_1918_0,1060.0,1174.0
flow_1449_0,1061.0,1570.0
flow_3859_0,1062.0,1178.0
flow_130_0,1065.0,1181.0
flow_1685_0,1066.0,1136.0
flow_3606_0,1068.0,1183.0
flow_1450_0,1077.0,1150.0
flow_1686_0,1080.0,1170.0
flow_1451_0,1093.0,1154.0
flow_4171_0,1093.0,1637.0
flow_1687_0,1096.0,1177.0
flow_3615_0,1097.0,1150.0
flow_2132_0,1099.0,1154.0
flow_579_0,1102.0,1156.0
flow_580_0,1104.0,1159.0
flow_582_0,1107.0,1161.0
flow_1452_0,1109.0,1230.0
flow_95_0,1109.0,1143.0
flow_2438_0,1116.0,1210.0
flow_3049_0,1122.0,1214.0
flow_3052_0,1124.0,1216.0
flow_1453_0,1125.0,1162.0
flow_3053_0,1127.0,1219.0
flow_4173_0,1133.0,1210.0
flow_4174_0,1135.0,1214.0
flow_133_0,1136.0,1221.0
flow_2710_0,1138.0,1172.0
flow_127_0,1140.0,1176.0
flow_1454_0,1141.0,1235.0
flow_584_0,1142.0,1190.0
flow_2385_0,1145.0,1224.0
flow_585_0,1145.0,1230.0
flow_3619_0,1148.0,1194.0
flow_587_0,1151.0,1196.0
flow_3334_0,1153.0,1199.0
flow_1455_0,1157.0,1195.0
flow_1923_0,1162.0,1765.0
flow_4159_0,1167.0,1273.0
flow_4175_0,1173.0,1268.0
flow_1456_0,1173.0,1249.0
flow_2436_0,1178.0,1249.0
flow_3609_0,1181.0,1235.0
flow_3055_0,1182.0,1276.0
flow_3057_0,1185.0,1256.0
flow_3059_0,1187.0,1278.0
flow_1457_0,1189.0,1253.0
flow_2715_0,1193.0,1388.0
flow_3016_0,1196.0,1273.0
flow_1013_0,1198.0,1253.0
flow_591_0,1201.0,1235.0
flow_1458_0,1201.0,1239.0
flow_596_0,1204.0,1255.0
flow_598_0,1206.0,1240.0
flow_600_0,1210.0,1258.0
flow_1459_0,1218.0,1256.0
flow_1696_0,1220.0,1306.0
flow_3327_0,1225.0,1306.0
flow_1034_0,1233.0,1311.0
flow_1460_0,1235.0,1287.0
flow_1042_0,1235.0,1313.0
flow_152_0,1237.0,1309.0
flow_601_0,1238.0,1287.0
flow_1698_0,1240.0,1390.0
flow_1671_0,1240.0,1291.0
flow_3064_0,1241.0,1312.0
flow_604_0,1243.0,1293.0
flow_1018_0,1244.0,1314.0
flow_605_0,1245.0,1326.0
flow_607_0,1248.0,1296.0
flow_1461_0,1252.0,1291.0
flow_1699_0,1256.0,1365.0
flow_1934_0,1260.0,1365.0
flow_1462_0,1269.0,1307.0
flow_4180_0,1271.0,1370.0
flow_1936_0,1272.0,1370.0
flow_1700_0,1274.0,1372.0
flow_614_0,1276.0,1346.0
flow_620_0,1281.0,1333.0
flow_621_0,1285.0,1349.0
flow_1463_0,1286.0,1346.0
flow_2432_0,1287.0,1352.0
flow_3880_0,1296.0,1372.0
flow_163_0,1298.0,1375.0
flow_1464_0,1303.0,1350.0
flow_4183_0,1309.0,1378.0
flow_2450_0,1315.0,1400.0
flow_2455_0,1317.0,1405.0
flow_1688_0,1319.0,1355.0
flow_1465_0,1320.0,1357.0
flow_2457_0,1320.0,1407.0
flow_1703_0,1320.0,1400.0
flow_3066_0,1324.0,1410.0
flow_3068_0,1326.0,1412.0
flow_3071_0,1329.0,1436.0
flow_1466_0,1337.0,1474.0
flow_1705_0,1352.0,1436.0
flow_1900_0,1354.0,1418.0
flow_1467_0,1354.0,1418.0
flow_159_0,1356.0,1422.0
flow_1940_0,1360.0,1440.0
flow_1941_0,1362.0,1442.0
flow_2145_0,1366.0,1445.0
flow_4187_0,1368.0,1440.0
flow_3320_0,1369.0,1403.0
flow_1468_0,1371.0,2095.0
flow_631_0,1374.0,1410.0
flow_2431_0,1377.0,1424.0
flow_2137_0,1386.0,1492.0
flow_1469_0,1388.0,1426.0
flow_3632_0,1388.0,1496.0
flow_3072_0,1394.0,1464.0
flow_1470_0,1405.0,1455.0
flow_4192_0,1407.0,1498.0
flow_3899_0,1409.0,1455.0
flow_635_0,1411.0,1459.0
flow_1071_0,1414.0,1474.0
flow_639_0,1416.0,1478.0
flow_642_0,1419.0,1461.0
flow_1471_0,1422.0,1459.0
flow_3893_0,1429.0,1499.0
flow_3628_0,1432.0,1502.0
flow_1710_0,1432.0,1501.0
flow_181_0,1435.0,1504.0
flow_1472_0,1439.0,1478.0
flow_141_0,1445.0,1510.0
flow_1947_0,1448.0,1529.0
flow_1711_0,1448.0,1518.0
flow_1948_0,1452.0,1533.0
flow_1473_0,1456.0,1494.0
flow_4194_0,1458.0,1529.0
flow_4195_0,1460.0,1532.0
flow_4196_0,1463.0,1536.0
flow_1712_0,1465.0,1538.0
flow_2460_0,1466.0,1574.0
flow_1474_0,1473.0,1511.0
flow_3905_0,1482.0,1515.0
flow_2168_0,1484.0,1517.0
flow_647_0,1487.0,1520.0
flow_648_0,1489.0,1610.0
flow_1475_0,1490.0,1549.0
flow_650_0,1492.0,1549.0
flow_4198_0,1494.0,1590.0
flow_1476_0,1501.0,1553.0
flow_3080_0,1502.0,1590.0
flow_3084_0,1504.0,1595.0
flow_2774_0,1519.0,1597.0
flow_2777_0,1522.0,1592.0
flow_2452_0,1531.0,1600.0
flow_1091_0,1533.0,1604.0
flow_1717_0,1540.0,1610.0
flow_1951_0,1541.0,1652.0
flow_1953_0,1543.0,1656.0
flow_1477_0,1552.0,1590.0
flow_651_0,1560.0,1631.0
flow_653_0,1563.0,1598.0
flow_655_0,1565.0,1634.0
flow_2767_0,1568.0,1615.0
flow_2773_0,1571.0,1617.0
flow_4203_0,1571.0,1652.0
flow_192_0,1573.0,1607.0
flow_4206_0,1577.0,1657.0
flow_2760_0,1592.0,1661.0
flow_3648_0,1594.0,1664.0
flow_645_0,1600.0,1670.0
flow_1478_0,1603.0,1640.0
flow_3913_0,1603.0,1640.0
flow_3907_0,1605.0,1695.0
flow_658_0,1606.0,1642.0
flow_659_0,1608.0,1645.0
flow_661_0,1611.0,1647.0
flow_663_0,1613.0,1673.0
flow_3085_0,1624.0,1698.0
flow_3093_0,1626.0,1701.0
flow_3368_0,1636.0,1677.0
flow_1701_0,1638.0,1708.0
flow_1719_0,1642.0,1736.0
flow_1104_0,1643.0,1679.0
flow_666_0,1645.0,1682.0
flow_3640_0,1646.0,1736.0
flow_667_0,1648.0,1684.0
flow_668_0,1650.0,1687.0
flow_3918_0,1652.0,1686.0
flow_1479_0,1654.0,1715.0
flow_4209_0,1654.0,1821.0
flow_3921_0,1655.0,1689.0
flow_4211_0,1657.0,1727.0
flow_4200_0,1658.0,1715.0
flow_4212_0,1659.0,1730.0
flow_4215_0,1667.0,1740.0
flow_2468_0,1676.0,1745.0
flow_3373_0,1678.0,1748.0
flow_2473_0,1681.0,1750.0
flow_2489_0,1683.0,1753.0
flow_669_0,1685.0,2084.0
flow_3097_0,1688.0,1779.0
flow_672_0,1688.0,1721.0
flow_3369_0,1691.0,1725.0
flow_1720_0,1693.0,1779.0
flow_1480_0,1705.0,1757.0
flow_3656_0,1718.0,1757.0
flow_2477_0,1727.0,1761.0
flow_1714_0,1728.0,1821.0
flow_2485_0,1730.0,1764.0
flow_3099_0,1731.0,1841.0
flow_1481_0,1756.0,1801.0
flow_649_0,1760.0,1830.0
flow_3382_0,1763.0,1841.0
flow_3931_0,1765.0,1846.0
flow_3928_0,1769.0,1803.0
flow_2178_0,1772.0,1805.0
flow_3103_0,1773.0,1844.0
flow_3067_0,1774.0,1808.0
flow_3364_0,1785.0,1855.0
flow_1482_0,1801.0,1862.0
flow_4225_0,1803.0,1884.0
flow_4226_0,1805.0,1889.0
flow_1959_0,1807.0,1884.0
flow_4228_0,1808.0,1891.0
flow_1483_0,1812.0,1866.0
flow_4230_0,1817.0,1894.0
flow_1121_0,1818.0,2089.0
flow_1484_0,1823.0,1868.0
flow_2753_0,1833.0,1866.0
flow_1485_0,1834.0,1872.0
flow_2199_0,1835.0,1869.0
flow_2803_0,1836.0,1929.0
flow_1723_0,1840.0,1929.0
flow_3387_0,1844.0,1914.0
flow_1486_0,1845.0,1907.0
flow_1487_0,1856.0,1911.0
flow_1488_0,1867.0,1905.0
flow_2493_0,1875.0,1908.0
flow_1726_0,1876.0,2172.0
flow_1489_0,1878.0,1915.0
flow_4234_0,1887.0,1974.0
flow_1490_0,1889.0,1927.0
flow_3114_0,1893.0,1974.0
flow_652_0,1895.0,1979.0
flow_688_0,1898.0,1952.0
flow_689_0,1900.0,1956.0
flow_1491_0,1900.0,1952.0
flow_1124_0,1900.0,1981.0
flow_691_0,1903.0,1958.0
flow_238_0,1903.0,1984.0
flow_693_0,1905.0,1961.0
flow_3366_0,1908.0,1963.0
flow_694_0,1910.0,1966.0
flow_1492_0,1911.0,1956.0
flow_1729_0,1912.0,1981.0
flow_695_0,1912.0,1968.0
flow_1493_0,1922.0,1959.0
flow_1961_0,1924.0,1994.0
flow_1963_0,1927.0,2018.0
flow_1965_0,1929.0,2023.0
flow_1494_0,1933.0,1996.0
flow_1731_0,1936.0,2018.0
flow_1968_0,1937.0,2172.0
flow_2506_0,1937.0,2025.0
flow_696_0,1943.0,1977.0
flow_1495_0,1944.0,2001.0
flow_699_0,1947.0,1996.0
flow_700_0,1950.0,1984.0
flow_3671_0,1952.0,1987.0
flow_4240_0,1954.0,2023.0
flow_1496_0,1955.0,2003.0
flow_3672_0,1956.0,2000.0
flow_3673_0,1958.0,2002.0
flow_3662_0,1958.0,2028.0
flow_1733_0,1960.0,2029.0
flow_2812_0,1962.0,2176.0
flow_3665_0,1965.0,2034.0
flow_1497_0,1966.0,2006.0
flow_249_0,1967.0,2037.0
flow_3116_0,1969.0,2062.0
flow_3122_0,1971.0,2067.0
flow_253_0,1974.0,2069.0
flow_1498_0,1977.0,2040.0
flow_3399_0,1977.0,2062.0
flow_3123_0,1977.0,2048.0
flow_680_0,1979.0,2066.0
flow_3658_0,1981.0,2072.0
flow_2491_0,1981.0,2070.0
flow_3661_0,1983.0,2076.0
flow_235_0,1987.0,2091.0
flow_1499_0,1988.0,2027.0
flow_2209_0,1990.0,2040.0
flow_701_0,1992.0,2044.0
flow_705_0,1995.0,2046.0
flow_2785_0,1997.0,2049.0
flow_1500_0,1999.0,2037.0
flow_706_0,2000.0,2051.0
flow_2519_0,2004.0,2079.0
flow_2520_0,2006.0,2077.0
flow_3105_0,2008.0,2054.0
flow_1501_0,2010.0,2047.0
flow_1970_0,2012.0,2128.0
flow_1972_0,2015.0,2085.0
flow_1974_0,2017.0,2133.0
flow_4244_0,2020.0,2128.0
flow_1502_0,2021.0,2106.0
flow_4245_0,2022.0,2132.0
flow_1975_0,2022.0,2136.0
flow_1738_0,2026.0,2134.0
flow_3389_0,2031.0,2140.0
flow_1503_0,2032.0,2110.0
flow_3954_0,2042.0,2137.0
flow_1504_0,2043.0,2112.0
flow_707_0,2052.0,2106.0
flow_1505_0,2054.0,2115.0
flow_711_0,2054.0,2109.0
flow_3134_0,2055.0,2178.0
flow_2208_0,2057.0,2112.0
flow_2214_0,2059.0,2115.0
flow_3135_0,2061.0,2142.0
flow_3685_0,2064.0,2117.0
flow_1506_0,2065.0,2118.0
flow_716_0,2067.0,2120.0
flow_1742_0,2068.0,2140.0
flow_2817_0,2075.0,2145.0
flow_1507_0,2076.0,2120.0
flow_1976_0,2078.0,2148.0
flow_1743_0,2080.0,2194.0
flow_1978_0,2081.0,2194.0
flow_2826_0,2083.0,2199.0
flow_1508_0,2087.0,2150.0
flow_719_0,2096.0,2150.0
flow_1509_0,2098.0,2154.0
flow_722_0,2098.0,2154.0
flow_1510_0,2101.0,2373.0
flow_1159_0,2101.0,2156.0
flow_1745_0,2104.0,2199.0
flow_1511_0,2114.0,2159.0
flow_1746_0,2116.0,2201.0
flow_3138_0,2122.0,2192.0
flow_3139_0,2125.0,2201.0
flow_3140_0,2127.0,2261.0
flow_1512_0,2127.0,2164.0
flow_1747_0,2128.0,2204.0
flow_3142_0,2130.0,2204.0
flow_3143_0,2133.0,2207.0
flow_278_0,2135.0,2209.0
flow_3955_0,2138.0,2238.0
flow_1143_0,2140.0,2215.0
flow_1513_0,2140.0,2215.0
flow_270_0,2142.0,2219.0
flow_1981_0,2144.0,2242.0
flow_1983_0,2146.0,2245.0
flow_1985_0,2149.0,2247.0
flow_3962_0,2149.0,2183.0
flow_3415_0,2152.0,2222.0
flow_724_0,2152.0,2221.0
flow_1514_0,2153.0,2220.0
flow_1986_0,2154.0,2250.0
flow_1180_0,2155.0,2238.0
flow_3417_0,2157.0,2228.0
flow_3145_0,2166.0,2264.0
flow_1515_0,2166.0,2222.0
flow_1750_0,2168.0,2540.0
flow_3146_0,2169.0,2252.0
flow_3149_0,2173.0,2303.0
flow_4256_0,2174.0,2244.0
flow_4258_0,2176.0,2247.0
flow_1516_0,2179.0,2225.0
flow_725_0,2183.0,2217.0
flow_730_0,2186.0,2224.0
flow_4261_0,2187.0,2303.0
flow_734_0,2188.0,2226.0
flow_736_0,2191.0,2226.0
flow_1517_0,2192.0,2229.0
flow_738_0,2194.0,2229.0
flow_1752_0,2196.0,2267.0
flow_3692_0,2197.0,2231.0
flow_1518_0,2205.0,2282.0
flow_1988_0,2210.0,2308.0
flow_704_0,2217.0,2287.0
flow_1519_0,2218.0,2323.0
flow_1182_0,2219.0,2290.0
flow_285_0,2225.0,2534.0
flow_739_0,2227.0,2282.0
flow_740_0,2229.0,2286.0
flow_1163_0,2231.0,2310.0
flow_1520_0,2231.0,2328.0
flow_2224_0,2232.0,2288.0
flow_2230_0,2234.0,2268.0
flow_1744_0,2237.0,2291.0
flow_3413_0,2238.0,2313.0
flow_277_0,2238.0,2293.0
flow_4265_0,2240.0,2309.0
flow_1191_0,2241.0,2275.0
flow_4266_0,2242.0,2312.0
flow_2553_0,2243.0,2314.0
flow_1521_0,2244.0,2286.0
flow_4267_0,2247.0,2317.0
flow_1522_0,2257.0,2295.0
flow_1995_0,2262.0,2364.0
flow_1523_0,2270.0,2330.0
flow_3152_0,2276.0,2731.0
flow_3154_0,2278.0,2370.0
flow_1524_0,2283.0,2344.0
flow_4269_0,2284.0,2364.0
flow_743_0,2292.0,2344.0
flow_2516_0,2295.0,2330.0
flow_1525_0,2296.0,2348.0
flow_752_0,2297.0,2348.0
flow_2527_0,2300.0,2335.0
flow_2838_0,2304.0,2350.0
flow_2531_0,2305.0,2374.0
flow_3699_0,2307.0,2377.0
flow_1526_0,2309.0,2350.0
flow_1760_0,2310.0,2403.0
flow_1741_0,2312.0,2538.0
flow_2526_0,2312.0,2353.0
flow_2529_0,2314.0,2355.0
flow_302_0,2315.0,2403.0
flow_2541_0,2317.0,2358.0
flow_1997_0,2318.0,2408.0
flow_1998_0,2320.0,2410.0
flow_1761_0,2322.0,2408.0
flow_1527_0,2322.0,2360.0
flow_3414_0,2324.0,2413.0
flow_293_0,2332.0,2422.0
flow_260_0,2334.0,2427.0
flow_1528_0,2335.0,2384.0
flow_3702_0,2339.0,2384.0
flow_1529_0,2348.0,2388.0
flow_1530_0,2361.0,2398.0
flow_1764_0,2364.0,2460.0
flow_4275_0,2367.0,2465.0
flow_4278_0,2369.0,2467.0
flow_4279_0,2373.0,2443.0
flow_1531_0,2374.0,2441.0
flow_3706_0,2378.0,2412.0
flow_1765_0,2378.0,2470.0
flow_2001_0,2379.0,2449.0
flow_2003_0,2382.0,2460.0
flow_744_0,2385.0,2464.0
flow_1532_0,2387.0,2445.0
flow_1533_0,2400.0,2438.0
flow_1534_0,2401.0,2447.0
flow_1209_0,2405.0,2475.0
flow_2841_0,2408.0,2498.0
flow_3442_0,2410.0,2502.0
flow_2248_0,2411.0,2444.0
flow_3691_0,2413.0,2498.0
flow_747_0,2413.0,2534.0
flow_2249_0,2413.0,2447.0
