,enter_time,leave_time
flow_2148_0,1184.0,1218.0
flow_607_0,1186.0,1255.0
flow_1671_0,1189.0,1259.0
flow_3343_0,1198.0,1280.0
flow_2711_0,1202.0,1261.0
flow_595_0,1210.0,1280.0
flow_1684_0,1212.0,1246.0
flow_2451_0,1213.0,1301.0
flow_1900_0,1213.0,1264.0
flow_2452_0,1215.0,1306.0
flow_127_0,1215.0,1286.0
flow_2715_0,1215.0,1255.0
flow_1692_0,1218.0,1301.0
flow_3042_0,1230.0,1306.0
flow_3057_0,1242.0,1286.0
flow_1456_0,1244.0,1289.0
flow_3345_0,1245.0,1331.0
flow_614_0,1245.0,1291.0
flow_1457_0,1246.0,1292.0
flow_3346_0,1247.0,1336.0
flow_616_0,1248.0,1282.0
flow_2754_0,1249.0,1320.0
flow_620_0,1250.0,1293.0
flow_621_0,1253.0,1316.0
flow_2760_0,1253.0,1332.0
flow_2453_0,1258.0,1335.0
flow_2454_0,1260.0,1338.0
flow_2456_0,1263.0,1361.0
flow_1688_0,1276.0,1320.0
flow_159_0,1278.0,1322.0
flow_1460_0,1289.0,1322.0
flow_3348_0,1292.0,1362.0
flow_1461_0,1292.0,1325.0
flow_3350_0,1294.0,1364.0
flow_3351_0,1297.0,1367.0
flow_176_0,1300.0,1369.0
flow_3058_0,1305.0,1393.0
flow_631_0,1307.0,1346.0
flow_3065_0,1307.0,1397.0
flow_1018_0,1309.0,1347.0
flow_633_0,1310.0,1344.0
flow_1463_0,1326.0,1377.0
flow_3036_0,1326.0,1377.0
flow_3625_0,1335.0,1405.0
flow_2459_0,1335.0,1404.0
flow_2461_0,1338.0,1408.0
flow_2462_0,1340.0,1425.0
flow_1702_0,1344.0,1425.0
flow_1687_0,1350.0,1430.0
flow_1071_0,1352.0,1385.0
flow_3611_0,1353.0,1423.0
flow_635_0,1354.0,1388.0
flow_3355_0,1357.0,1428.0
flow_639_0,1357.0,1409.0
flow_1464_0,1363.0,1409.0
flow_1465_0,1365.0,1414.0
flow_1066_0,1366.0,1435.0
flow_3637_0,1368.0,1458.0
flow_3899_0,1379.0,1413.0
flow_1454_0,1381.0,1462.0
flow_2465_0,1381.0,1457.0
flow_2466_0,1383.0,1462.0
flow_640_0,1387.0,1488.0
flow_3891_0,1391.0,1464.0
flow_3905_0,1391.0,1441.0
flow_185_0,1393.0,1467.0
flow_642_0,1393.0,1445.0
flow_4186_0,1405.0,1521.0
flow_1706_0,1419.0,1569.0
flow_2753_0,1422.0,1521.0
flow_3639_0,1424.0,1492.0
flow_187_0,1425.0,1525.0
flow_1467_0,1427.0,1473.0
flow_2468_0,1428.0,1528.0
flow_1468_0,1429.0,1477.0
flow_2469_0,1430.0,1531.0
flow_2470_0,1433.0,1553.0
flow_2168_0,1435.0,1477.0
flow_3072_0,1436.0,1479.0
flow_647_0,1438.0,1479.0
flow_2776_0,1439.0,1557.0
flow_648_0,1440.0,1482.0
flow_650_0,1443.0,1504.0
flow_4191_0,1448.0,1526.0
flow_2767_0,1450.0,1509.0
flow_4171_0,1452.0,1512.0
flow_2773_0,1455.0,1515.0
flow_2472_0,1460.0,1561.0
flow_3360_0,1462.0,1531.0
flow_2474_0,1469.0,1563.0
flow_1470_0,1475.0,1508.0
flow_3634_0,1476.0,1603.0
flow_1471_0,1477.0,1511.0
flow_651_0,1481.0,1537.0
flow_653_0,1483.0,1541.0
flow_655_0,1486.0,1545.0
flow_163_0,1491.0,1561.0
flow_2475_0,1491.0,1608.0
flow_2476_0,1493.0,1610.0
flow_1698_0,1505.0,1538.0
flow_2780_0,1519.0,1613.0
flow_2781_0,1521.0,1635.0
flow_2477_0,1522.0,1650.0
flow_2785_0,1524.0,1639.0
flow_3640_0,1526.0,1603.0
flow_2478_0,1527.0,1641.0
flow_3647_0,1528.0,1607.0
flow_3913_0,1529.0,1586.0
flow_2479_0,1530.0,1644.0
flow_658_0,1531.0,1590.0
flow_1714_0,1532.0,1611.0
flow_643_0,1532.0,1650.0
flow_659_0,1534.0,1592.0
flow_204_0,1534.0,1666.0
flow_1474_0,1538.0,1586.0
flow_1475_0,1540.0,1591.0
flow_1476_0,1543.0,1593.0
flow_2481_0,1554.0,1671.0
flow_661_0,1561.0,1595.0
flow_663_0,1564.0,1597.0
flow_666_0,1569.0,1620.0
flow_208_0,1569.0,1673.0
flow_1943_0,1572.0,1676.0
flow_1923_0,1575.0,1654.0
flow_3368_0,1575.0,1645.0
flow_192_0,1577.0,1624.0
flow_3369_0,1577.0,1648.0
flow_2777_0,1582.0,1616.0
flow_2482_0,1587.0,1697.0
flow_2483_0,1589.0,1701.0
flow_4200_0,1590.0,1661.0
flow_667_0,1594.0,1627.0
flow_3918_0,1596.0,1630.0
flow_3628_0,1597.0,1667.0
flow_2485_0,1597.0,1781.0
flow_3921_0,1599.0,1681.0
flow_195_0,1601.0,1635.0
flow_3644_0,1606.0,1704.0
flow_3371_0,1608.0,1697.0
flow_3372_0,1610.0,1702.0
flow_1104_0,1615.0,1685.0
flow_2174_0,1624.0,1704.0
flow_3927_0,1626.0,1707.0
flow_2178_0,1626.0,1687.0
flow_668_0,1628.0,1690.0
flow_181_0,1629.0,1730.0
flow_669_0,1631.0,1692.0
flow_672_0,1633.0,1713.0
flow_2486_0,1636.0,1706.0
flow_2487_0,1639.0,1708.0
flow_2488_0,1641.0,1730.0
flow_1478_0,1643.0,1681.0
flow_1948_0,1665.0,1734.0
flow_2490_0,1666.0,1735.0
flow_3080_0,1667.0,1737.0
flow_2491_0,1668.0,1738.0
flow_3092_0,1682.0,1764.0
flow_3656_0,1686.0,1756.0
flow_3658_0,1689.0,1764.0
flow_221_0,1690.0,1768.0
flow_1120_0,1691.0,1767.0
flow_222_0,1693.0,1763.0
flow_1479_0,1694.0,1747.0
flow_1121_0,1694.0,1765.0
flow_2493_0,1697.0,1786.0
flow_2495_0,1699.0,1770.0
flow_3377_0,1702.0,1771.0
flow_3381_0,1704.0,1774.0
flow_3928_0,1704.0,1747.0
flow_681_0,1709.0,1743.0
flow_1951_0,1711.0,nan
flow_2496_0,1730.0,nan
flow_4209_0,1731.0,1765.0
flow_2498_0,1732.0,nan
flow_1480_0,1747.0,1781.0
flow_230_0,1754.0,nan
flow_3067_0,1755.0,1798.0
flow_3366_0,1757.0,1802.0
flow_233_0,1760.0,nan
flow_685_0,1760.0,nan
flow_645_0,1761.0,1798.0
flow_688_0,1762.0,1804.0
flow_2500_0,1764.0,nan
flow_2501_0,1766.0,nan
flow_2502_0,1769.0,nan
flow_3384_0,1770.0,nan
flow_3385_0,1772.0,nan
flow_3386_0,1775.0,nan
flow_3389_0,1777.0,nan
flow_1953_0,1781.0,nan
flow_4214_0,1784.0,nan
flow_3661_0,1787.0,nan
flow_200_0,1790.0,nan
flow_3667_0,1792.0,nan
flow_1132_0,1795.0,nan
flow_1136_0,1797.0,nan
flow_2194_0,1805.0,nan
